Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Duration_Days,Channel_Used,Conversion_Rate,Conversion_Rate_Pct,Acquisition_Cost,ROI,ROI_Bucket,Revenue_Generated,Net_Profit,Location,Language,Clicks,Impressions,CTR_Pct,Cost_Per_Click,Est_Conversions,Cost_Per_Conversion,Engagement_Score,Customer_Segment,Date,Year,Month,Month_Name,Quarter
3508,Alpha Innovations,Social Media,All Ages,15 days,15,Website,0.07,7.000000000000001,7972.0,7.71,High ROI (6x+),61464.12,53492.12,Los Angeles,German,896,7942,11.281792999244525,8.897321428571429,63.0,126.53968253968254,1,Health & Wellness,2021-08-11,2021,8,Aug,3
3631,DataTech Solutions,Search,Women 25-34,30 days,30,YouTube,0.11,11.0,15776.0,3.59,Medium ROI (3x-6x),56635.84,40859.84,New York,Mandarin,152,6015,2.527015793848712,103.78947368421052,17.0,928.0,9,Fashionistas,2021-12-12,2021,12,Dec,4
3659,Alpha Innovations,Email,All Ages,30 days,30,Website,0.08,8.0,14773.0,2.66,Low ROI (<3x),39296.18,24523.18,Miami,Spanish,845,5530,15.280289330922242,17.48284023668639,68.0,217.25,9,Health & Wellness,2021-01-09,2021,1,Jan,1
3677,Alpha Innovations,Email,All Ages,30 days,30,YouTube,0.06,6.0,10998.0,3.38,Medium ROI (3x-6x),37173.24,26175.24,New York,Mandarin,460,4327,10.630922116940145,23.908695652173915,28.0,392.7857142857143,9,Outdoor Adventurers,2021-01-27,2021,1,Jan,1
3696,TechCorp,Display,Women 35-44,30 days,30,Google Ads,0.07,7.000000000000001,8693.0,6.57,High ROI (6x+),57113.01,48420.01,Houston,German,429,7581,5.658884052235853,20.263403263403266,30.0,289.76666666666665,2,Tech Enthusiasts,2021-02-15,2021,2,Feb,1
3746,TechCorp,Influencer,Women 35-44,45 days,45,Instagram,0.15,15.0,8685.0,6.74,High ROI (6x+),58536.9,49851.9,New York,Mandarin,683,5134,13.303467082197118,12.715959004392388,102.0,85.1470588235294,7,Foodies,2021-04-06,2021,4,Apr,2
3798,Alpha Innovations,Search,Women 35-44,60 days,60,Website,0.12,12.0,6722.0,3.37,Medium ROI (3x-6x),22653.14,15931.14,Los Angeles,French,522,3102,16.827852998065765,12.877394636015326,63.0,106.6984126984127,2,Tech Enthusiasts,2021-05-28,2021,5,May,2
3886,DataTech Solutions,Social Media,Women 35-44,60 days,60,Google Ads,0.01,1.0,9297.0,7.66,High ROI (6x+),71215.02,61918.02,Los Angeles,French,910,6860,13.26530612244898,10.216483516483516,9.0,1033.0,4,Outdoor Adventurers,2021-08-24,2021,8,Aug,3
3888,Alpha Innovations,Display,Men 25-34,45 days,45,YouTube,0.11,11.0,16254.0,7.5,High ROI (6x+),121905.0,105651.0,Houston,Mandarin,940,9159,10.263129162572334,17.291489361702126,103.0,157.80582524271844,10,Tech Enthusiasts,2021-08-26,2021,8,Aug,3
3897,DataTech Solutions,Display,Men 25-34,15 days,15,Google Ads,0.05,5.0,12298.0,3.62,Medium ROI (3x-6x),44518.76,32220.76,Miami,French,152,1450,10.482758620689657,80.90789473684211,8.0,1537.25,4,Tech Enthusiasts,2021-09-04,2021,9,Sep,3
3902,NexGen Systems,Email,Women 25-34,30 days,30,YouTube,0.08,8.0,13457.0,3.56,Medium ROI (3x-6x),47906.92,34449.92,Los Angeles,German,397,9801,4.050607080910111,33.896725440806044,32.0,420.53125,8,Outdoor Adventurers,2021-09-09,2021,9,Sep,3
3914,Alpha Innovations,Social Media,Women 35-44,15 days,15,Website,0.06,6.0,13397.0,4.9,Medium ROI (3x-6x),65645.3,52248.3,Miami,French,175,5156,3.3941039565554694,76.55428571428571,10.0,1339.7,6,Tech Enthusiasts,2021-09-21,2021,9,Sep,3
3955,DataTech Solutions,Display,Women 25-34,60 days,60,Facebook,0.11,11.0,15581.0,2.81,Low ROI (<3x),43782.61,28201.61,Miami,French,481,1290,37.28682170542636,32.392931392931395,53.0,293.9811320754717,6,Health & Wellness,2021-11-01,2021,11,Nov,4
3983,NexGen Systems,Display,Women 25-34,60 days,60,Website,0.08,8.0,16980.0,6.87,High ROI (6x+),116652.6,99672.6,Houston,German,180,1440,12.5,94.33333333333331,14.0,1212.857142857143,1,Foodies,2021-11-29,2021,11,Nov,4
3998,Innovate Industries,Social Media,All Ages,45 days,45,YouTube,0.04,4.0,11840.0,4.29,Medium ROI (3x-6x),50793.6,38953.6,Houston,French,180,8456,2.128666035950804,65.77777777777777,7.0,1691.428571428571,8,Tech Enthusiasts,2021-12-14,2021,12,Dec,4
4033,Alpha Innovations,Display,All Ages,45 days,45,Google Ads,0.12,12.0,15459.0,7.76,High ROI (6x+),119961.84,104502.84,New York,German,140,9739,1.437519252489989,110.42142857142858,17.0,909.3529411764706,1,Foodies,2021-01-18,2021,1,Jan,1
4051,Innovate Industries,Display,All Ages,60 days,60,Email,0.02,2.0,14455.0,7.88,High ROI (6x+),113905.4,99450.4,Chicago,Spanish,995,9666,10.293813366439064,14.527638190954772,20.0,722.75,9,Tech Enthusiasts,2021-02-05,2021,2,Feb,1
4083,TechCorp,Social Media,Women 25-34,60 days,60,Facebook,0.15,15.0,15909.0,4.23,Medium ROI (3x-6x),67295.07,51386.07000000001,New York,Spanish,266,6822,3.8991498094400474,59.80827067669173,40.0,397.725,1,Fashionistas,2021-03-09,2021,3,Mar,1
4190,NexGen Systems,Search,Men 18-24,60 days,60,Facebook,0.05,5.0,19452.0,4.48,Medium ROI (3x-6x),87144.96,67692.96,Miami,English,445,3133,14.203638684966483,43.7123595505618,22.0,884.1818181818181,2,Foodies,2021-06-24,2021,6,Jun,2
4191,NexGen Systems,Display,Women 35-44,60 days,60,Website,0.06,6.0,6740.0,2.89,Low ROI (<3x),19478.6,12738.600000000002,New York,English,593,4152,14.282273603082851,11.36593591905565,36.0,187.22222222222223,4,Fashionistas,2021-06-25,2021,6,Jun,2
4233,DataTech Solutions,Search,Women 35-44,45 days,45,Email,0.09,9.0,6953.0,6.61,High ROI (6x+),45959.33,39006.33,New York,English,829,5177,16.013135020282014,8.387213510253318,75.0,92.70666666666666,10,Outdoor Adventurers,2021-08-06,2021,8,Aug,3
4271,TechCorp,Social Media,Women 35-44,45 days,45,Instagram,0.04,4.0,10604.0,7.7,High ROI (6x+),81650.8,71046.8,Los Angeles,Spanish,806,1750,46.05714285714286,13.156327543424318,32.0,331.375,7,Outdoor Adventurers,2021-09-13,2021,9,Sep,3
4404,NexGen Systems,Influencer,All Ages,15 days,15,Google Ads,0.06,6.0,12481.0,7.9,High ROI (6x+),98599.9,86118.90000000001,Houston,Spanish,392,1211,32.369942196531795,31.839285714285715,24.0,520.0416666666666,6,Fashionistas,2021-01-24,2021,1,Jan,1
4561,NexGen Systems,Influencer,Men 18-24,15 days,15,YouTube,0.03,3.0,17384.0,2.39,Low ROI (<3x),41547.76,24163.76,Miami,Mandarin,626,2748,22.780203784570595,27.76996805111821,19.0,914.9473684210526,6,Health & Wellness,2021-06-30,2021,6,Jun,2
4569,TechCorp,Social Media,Women 25-34,60 days,60,Email,0.09,9.0,18094.0,4.87,Medium ROI (3x-6x),88117.78,70023.78,New York,French,834,3655,22.818057455540355,21.69544364508393,75.0,241.25333333333333,8,Fashionistas,2021-07-08,2021,7,Jul,3
4605,Alpha Innovations,Display,Women 35-44,45 days,45,YouTube,0.04,4.0,15722.0,7.05,High ROI (6x+),110840.1,95118.1,Miami,French,724,6004,12.058627581612258,21.715469613259668,29.0,542.1379310344828,9,Tech Enthusiasts,2021-08-13,2021,8,Aug,3
4607,TechCorp,Email,All Ages,15 days,15,Facebook,0.11,11.0,18750.0,3.79,Medium ROI (3x-6x),71062.5,52312.5,Los Angeles,German,150,3631,4.131093362709997,125.0,16.0,1171.875,2,Outdoor Adventurers,2021-08-15,2021,8,Aug,3
4614,Innovate Industries,Influencer,All Ages,60 days,60,Website,0.02,2.0,9405.0,7.73,High ROI (6x+),72700.65000000001,63295.65000000001,New York,French,511,2028,25.19723865877712,18.40508806262231,10.0,940.5,5,Tech Enthusiasts,2021-08-22,2021,8,Aug,3
4623,DataTech Solutions,Social Media,Men 25-34,45 days,45,Email,0.04,4.0,14217.0,5.63,Medium ROI (3x-6x),80041.70999999999,65824.70999999999,Miami,French,246,1769,13.90616167326173,57.79268292682927,10.0,1421.7,9,Outdoor Adventurers,2021-08-31,2021,8,Aug,3
4735,Innovate Industries,Display,All Ages,45 days,45,Facebook,0.08,8.0,9410.0,5.77,Medium ROI (3x-6x),54295.7,44885.7,Miami,Mandarin,179,5819,3.0761299192301084,52.56983240223464,14.0,672.1428571428571,1,Outdoor Adventurers,2021-12-21,2021,12,Dec,4
4753,Innovate Industries,Email,Men 18-24,30 days,30,Instagram,0.04,4.0,11701.0,2.27,Low ROI (<3x),26561.27,14860.27,Los Angeles,French,344,8814,3.902881778987974,34.01453488372093,14.0,835.7857142857143,5,Fashionistas,2021-01-08,2021,1,Jan,1
4856,Alpha Innovations,Email,Men 18-24,15 days,15,Facebook,0.05,5.0,7077.0,6.38,High ROI (6x+),45151.26,38074.26,Miami,Spanish,307,2460,12.479674796747968,23.05211726384365,15.0,471.8,4,Tech Enthusiasts,2021-04-21,2021,4,Apr,2
4860,TechCorp,Display,Men 25-34,30 days,30,YouTube,0.1,10.0,16304.0,7.95,High ROI (6x+),129616.8,113312.8,Miami,Mandarin,461,3184,14.478643216080403,35.366594360086765,46.0,354.4347826086956,2,Tech Enthusiasts,2021-04-25,2021,4,Apr,2
4905,TechCorp,Display,Men 18-24,15 days,15,Website,0.1,10.0,14312.0,3.83,Medium ROI (3x-6x),54814.96,40502.96,Chicago,English,891,6628,13.44296922148461,16.062850729517397,89.0,160.80898876404495,6,Tech Enthusiasts,2021-06-09,2021,6,Jun,2
4912,Innovate Industries,Social Media,All Ages,45 days,45,Google Ads,0.11,11.0,5002.0,4.7,Medium ROI (3x-6x),23509.4,18507.4,Chicago,Spanish,570,8222,6.93261980053515,8.775438596491227,63.0,79.39682539682539,9,Foodies,2021-06-16,2021,6,Jun,2
4980,NexGen Systems,Search,Men 18-24,15 days,15,Facebook,0.11,11.0,15088.0,5.43,Medium ROI (3x-6x),81927.84,66839.84,Los Angeles,Mandarin,903,4499,20.071126917092688,16.70874861572536,99.0,152.40404040404042,1,Fashionistas,2021-08-23,2021,8,Aug,3
5023,Innovate Industries,Search,Women 25-34,60 days,60,Google Ads,0.04,4.0,12323.0,6.41,High ROI (6x+),78990.43000000001,66667.43000000001,Houston,Spanish,579,7544,7.674973488865324,21.283246977547496,23.0,535.7826086956521,10,Outdoor Adventurers,2021-10-05,2021,10,Oct,4
5029,DataTech Solutions,Influencer,Men 25-34,45 days,45,Instagram,0.08,8.0,19644.0,4.8,Medium ROI (3x-6x),94291.2,74647.2,Houston,Spanish,549,6802,8.071155542487505,35.78142076502732,44.0,446.45454545454544,9,Foodies,2021-10-11,2021,10,Oct,4
5048,NexGen Systems,Influencer,Men 18-24,30 days,30,Instagram,0.1,10.0,19668.0,6.84,High ROI (6x+),134529.12,114861.12,Los Angeles,French,915,2177,42.0303169499311,21.495081967213117,92.0,213.7826086956522,4,Fashionistas,2021-10-30,2021,10,Oct,4
5116,NexGen Systems,Search,Men 18-24,30 days,30,Website,0.04,4.0,18114.0,4.26,Medium ROI (3x-6x),77165.64,59051.64,Los Angeles,English,986,2650,37.20754716981132,18.371196754563893,39.0,464.46153846153845,5,Tech Enthusiasts,2021-01-06,2021,1,Jan,1
5132,NexGen Systems,Influencer,Men 25-34,30 days,30,Website,0.15,15.0,18406.0,2.99,Low ROI (<3x),55033.94,36627.94,Houston,English,558,7031,7.936282178921918,32.98566308243728,84.0,219.1190476190476,1,Tech Enthusiasts,2021-01-22,2021,1,Jan,1
5255,DataTech Solutions,Display,All Ages,15 days,15,Instagram,0.08,8.0,19080.0,7.13,High ROI (6x+),136040.4,116960.4,Houston,German,434,3733,11.626038039110636,43.963133640553,35.0,545.1428571428571,5,Health & Wellness,2021-05-25,2021,5,May,2
5395,TechCorp,Email,Men 25-34,60 days,60,Instagram,0.06,6.0,5235.0,3.04,Medium ROI (3x-6x),15914.4,10679.4,Los Angeles,German,689,4466,15.427675772503358,7.597968069666183,41.0,127.6829268292683,5,Tech Enthusiasts,2021-10-12,2021,10,Oct,4
5527,Innovate Industries,Influencer,All Ages,45 days,45,Google Ads,0.1,10.0,11137.0,2.96,Low ROI (<3x),32965.52,21828.52,Houston,German,708,2785,25.421903052064632,15.730225988700566,71.0,156.85915492957747,1,Health & Wellness,2021-02-21,2021,2,Feb,1
5589,NexGen Systems,Social Media,All Ages,30 days,30,Google Ads,0.11,11.0,14064.0,3.45,Medium ROI (3x-6x),48520.8,34456.8,Chicago,Mandarin,982,6966,14.097042779213323,14.321792260692463,108.0,130.22222222222223,5,Fashionistas,2021-04-24,2021,4,Apr,2
5628,NexGen Systems,Search,All Ages,30 days,30,Instagram,0.14,14.000000000000002,18947.0,4.55,Medium ROI (3x-6x),86208.84999999999,67261.84999999999,Los Angeles,German,854,8206,10.40701925420424,22.186182669789225,120.0,157.89166666666668,5,Foodies,2021-06-02,2021,6,Jun,2
5638,DataTech Solutions,Email,All Ages,60 days,60,Instagram,0.13,13.0,7321.0,6.66,High ROI (6x+),48757.86,41436.86,Chicago,Spanish,861,5813,14.811629107173577,8.502903600464576,112.0,65.36607142857143,5,Tech Enthusiasts,2021-06-12,2021,6,Jun,2
5738,TechCorp,Search,Men 18-24,30 days,30,Email,0.07,7.000000000000001,17620.0,4.62,Medium ROI (3x-6x),81404.40000000001,63784.40000000001,Chicago,English,788,9236,8.531831961888264,22.36040609137056,55.0,320.3636363636364,4,Outdoor Adventurers,2021-09-20,2021,9,Sep,3
5759,DataTech Solutions,Email,All Ages,30 days,30,Website,0.13,13.0,8845.0,2.52,Low ROI (<3x),22289.4,13444.4,Los Angeles,English,391,6773,5.772921895762587,22.62148337595908,51.0,173.4313725490196,6,Health & Wellness,2021-10-11,2021,10,Oct,4
5819,DataTech Solutions,Search,Women 25-34,45 days,45,Google Ads,0.01,1.0,8744.0,4.15,Medium ROI (3x-6x),36287.600000000006,27543.60000000001,New York,French,633,7367,8.59237138591014,13.813586097946288,6.0,1457.3333333333333,5,Health & Wellness,2021-12-10,2021,12,Dec,4
5858,Alpha Innovations,Social Media,Men 18-24,15 days,15,YouTube,0.12,12.0,18033.0,6.61,High ROI (6x+),119198.13,101165.13,Chicago,German,694,9495,7.309110057925223,25.98414985590778,83.0,217.26506024096383,2,Health & Wellness,2021-01-18,2021,1,Jan,1
5867,NexGen Systems,Search,Women 25-34,30 days,30,YouTube,0.02,2.0,11488.0,4.78,Medium ROI (3x-6x),54912.64,43424.64,Los Angeles,Spanish,805,7105,11.330049261083744,14.270807453416149,16.0,718.0,7,Outdoor Adventurers,2021-01-27,2021,1,Jan,1
5872,NexGen Systems,Social Media,All Ages,60 days,60,Website,0.06,6.0,14615.0,3.82,Medium ROI (3x-6x),55829.3,41214.3,Los Angeles,English,292,8400,3.4761904761904763,50.0513698630137,18.0,811.9444444444445,4,Tech Enthusiasts,2021-02-01,2021,2,Feb,1
5961,NexGen Systems,Display,Women 25-34,15 days,15,Email,0.1,10.0,18226.0,6.16,High ROI (6x+),112272.16,94046.16,Houston,German,170,9985,1.7025538307461192,107.21176470588236,17.0,1072.1176470588234,8,Health & Wellness,2021-05-01,2021,5,May,2
5981,DataTech Solutions,Display,Women 35-44,60 days,60,Google Ads,0.15,15.0,12273.0,5.07,Medium ROI (3x-6x),62224.11,49951.11,Houston,German,448,3323,13.481793560036111,27.395089285714285,67.0,183.17910447761196,6,Foodies,2021-05-21,2021,5,May,2
5990,NexGen Systems,Email,Men 18-24,15 days,15,Google Ads,0.07,7.000000000000001,8128.0,5.01,Medium ROI (3x-6x),40721.28,32593.28,New York,French,811,8911,9.101110986421276,10.022194821208386,57.0,142.59649122807016,5,Tech Enthusiasts,2021-05-30,2021,5,May,2
5992,NexGen Systems,Social Media,All Ages,30 days,30,Facebook,0.04,4.0,10609.0,4.65,Medium ROI (3x-6x),49331.850000000006,38722.850000000006,Houston,French,275,6990,3.934191702432046,38.57818181818182,11.0,964.4545454545456,1,Tech Enthusiasts,2021-06-01,2021,6,Jun,2
6030,Alpha Innovations,Display,Women 25-34,45 days,45,YouTube,0.13,13.0,5438.0,4.52,Medium ROI (3x-6x),24579.76,19141.76,Chicago,Mandarin,806,5346,15.076692854470632,6.746898263027295,105.0,51.79047619047619,4,Fashionistas,2021-07-09,2021,7,Jul,3
6055,TechCorp,Display,Men 18-24,15 days,15,Website,0.08,8.0,14786.0,5.25,Medium ROI (3x-6x),77626.5,62840.5,Chicago,German,892,3655,24.404924760601915,16.576233183856502,71.0,208.25352112676055,7,Tech Enthusiasts,2021-08-03,2021,8,Aug,3
6059,NexGen Systems,Display,Men 18-24,15 days,15,Instagram,0.09,9.0,10789.0,2.35,Low ROI (<3x),25354.15,14565.15,Houston,Spanish,731,9713,7.525996087717492,14.75923392612859,66.0,163.46969696969697,4,Tech Enthusiasts,2021-08-07,2021,8,Aug,3
6102,NexGen Systems,Social Media,Women 35-44,60 days,60,YouTube,0.12,12.0,19776.0,7.61,High ROI (6x+),150495.36000000002,130719.36000000002,New York,French,822,7340,11.19891008174387,24.05839416058394,99.0,199.75757575757572,4,Foodies,2021-09-19,2021,9,Sep,3
6214,NexGen Systems,Influencer,Men 18-24,15 days,15,Instagram,0.03,3.0,16292.0,2.57,Low ROI (<3x),41870.44,25578.439999999995,New York,English,766,7749,9.885146470512325,21.26892950391645,23.0,708.3478260869565,9,Tech Enthusiasts,2021-01-09,2021,1,Jan,1
6313,TechCorp,Display,Men 18-24,45 days,45,Facebook,0.12,12.0,12790.0,2.24,Low ROI (<3x),28649.6,15859.600000000002,Chicago,Spanish,842,3536,23.81221719457013,15.190023752969122,101.0,126.63366336633663,7,Tech Enthusiasts,2021-04-18,2021,4,Apr,2
6333,TechCorp,Social Media,Women 35-44,15 days,15,Website,0.15,15.0,13700.0,3.24,Medium ROI (3x-6x),44388.0,30688.0,Miami,Mandarin,770,6587,11.689691817215728,17.792207792207794,116.0,118.10344827586206,9,Foodies,2021-05-08,2021,5,May,2
6371,Alpha Innovations,Influencer,Women 35-44,45 days,45,Google Ads,0.08,8.0,6461.0,2.72,Low ROI (<3x),17573.920000000002,11112.920000000002,New York,French,179,2397,7.467667918231122,36.09497206703911,14.0,461.5,2,Foodies,2021-06-15,2021,6,Jun,2
6394,Innovate Industries,Display,All Ages,15 days,15,Email,0.09,9.0,19506.0,7.53,High ROI (6x+),146880.18,127374.18,Chicago,German,875,2078,42.10779595765159,22.292571428571428,79.0,246.91139240506328,9,Tech Enthusiasts,2021-07-08,2021,7,Jul,3
6470,Alpha Innovations,Display,All Ages,45 days,45,Website,0.1,10.0,6540.0,2.21,Low ROI (<3x),14453.4,7913.4,Chicago,Spanish,914,2808,32.54985754985755,7.155361050328228,91.0,71.86813186813187,4,Foodies,2021-09-22,2021,9,Sep,3
6529,NexGen Systems,Social Media,Men 18-24,15 days,15,Facebook,0.12,12.0,7408.0,7.4,High ROI (6x+),54819.2,47411.2,Miami,English,267,8712,3.0647382920110195,27.745318352059925,32.0,231.5,9,Fashionistas,2021-11-20,2021,11,Nov,4
6538,NexGen Systems,Influencer,All Ages,15 days,15,Email,0.04,4.0,10466.0,4.63,Medium ROI (3x-6x),48457.58,37991.58,Chicago,Spanish,950,4176,22.74904214559387,11.01684210526316,38.0,275.42105263157896,5,Health & Wellness,2021-11-29,2021,11,Nov,4
6541,DataTech Solutions,Search,Women 25-34,15 days,15,Website,0.04,4.0,11620.0,4.63,Medium ROI (3x-6x),53800.6,42180.6,New York,Mandarin,669,6619,10.107266958755098,17.369207772795217,27.0,430.3703703703704,10,Outdoor Adventurers,2021-12-02,2021,12,Dec,4
6604,Alpha Innovations,Search,Men 18-24,15 days,15,Instagram,0.13,13.0,10956.0,2.96,Low ROI (<3x),32429.76,21473.76,Los Angeles,Mandarin,238,3121,7.625760974046781,46.03361344537815,31.0,353.4193548387097,10,Tech Enthusiasts,2021-02-03,2021,2,Feb,1
6663,NexGen Systems,Social Media,Women 25-34,45 days,45,Email,0.11,11.0,10359.0,7.92,High ROI (6x+),82043.28,71684.28,Chicago,Mandarin,633,9858,6.421180766889837,16.364928909952607,70.0,147.9857142857143,8,Fashionistas,2021-04-03,2021,4,Apr,2
6683,Innovate Industries,Search,Men 25-34,30 days,30,Google Ads,0.04,4.0,17350.0,2.35,Low ROI (<3x),40772.5,23422.5,Los Angeles,English,303,3668,8.260632497273718,57.26072607260726,12.0,1445.8333333333333,3,Outdoor Adventurers,2021-04-23,2021,4,Apr,2
6685,NexGen Systems,Display,Men 18-24,60 days,60,Instagram,0.1,10.0,19282.0,7.05,High ROI (6x+),135938.1,116656.1,Miami,French,947,5971,15.859989951431922,20.361140443505807,95.0,202.9684210526316,2,Foodies,2021-04-25,2021,4,Apr,2
6706,TechCorp,Influencer,Women 25-34,45 days,45,Instagram,0.05,5.0,7030.0,5.15,Medium ROI (3x-6x),36204.5,29174.5,New York,Mandarin,550,8253,6.66424330546468,12.78181818181818,28.0,251.07142857142856,8,Foodies,2021-05-16,2021,5,May,2
6981,Innovate Industries,Influencer,Men 25-34,30 days,30,Website,0.13,13.0,12758.0,3.1,Medium ROI (3x-6x),39549.8,26791.800000000003,New York,Mandarin,192,4470,4.295302013422819,66.44791666666667,25.0,510.32,5,Foodies,2021-02-15,2021,2,Feb,1
6997,Alpha Innovations,Influencer,Men 25-34,60 days,60,Email,0.08,8.0,7537.0,7.15,High ROI (6x+),53889.55,46352.55,Chicago,French,860,7087,12.134894877945534,8.763953488372094,69.0,109.23188405797102,4,Tech Enthusiasts,2021-03-03,2021,3,Mar,1
7055,TechCorp,Search,Women 35-44,30 days,30,YouTube,0.11,11.0,10867.0,6.37,High ROI (6x+),69222.79000000001,58355.79000000001,Los Angeles,English,366,4165,8.787515006002401,29.69125683060109,40.0,271.675,5,Foodies,2021-04-30,2021,4,Apr,2
7181,TechCorp,Email,Women 25-34,15 days,15,Facebook,0.05,5.0,6844.0,5.28,Medium ROI (3x-6x),36136.32,29292.32,Miami,Mandarin,567,1203,47.13216957605985,12.070546737213403,28.0,244.42857142857144,6,Outdoor Adventurers,2021-09-03,2021,9,Sep,3
7261,TechCorp,Influencer,All Ages,60 days,60,Website,0.06,6.0,8885.0,4.08,Medium ROI (3x-6x),36250.8,27365.800000000003,New York,Spanish,730,9095,8.026388125343594,12.17123287671233,44.0,201.9318181818182,7,Health & Wellness,2021-11-22,2021,11,Nov,4
7298,Innovate Industries,Display,Women 25-34,30 days,30,Facebook,0.06,6.0,12393.0,2.91,Low ROI (<3x),36063.630000000005,23670.630000000005,Miami,Mandarin,806,8853,9.104258443465492,15.375930521091812,48.0,258.1875,5,Outdoor Adventurers,2021-12-29,2021,12,Dec,4
7324,Innovate Industries,Email,Men 25-34,60 days,60,Website,0.02,2.0,10999.0,5.18,Medium ROI (3x-6x),56974.82,45975.82,Miami,French,171,9802,1.7445419302183227,64.32163742690058,3.0,3666.3333333333335,3,Foodies,2021-01-24,2021,1,Jan,1
7330,Alpha Innovations,Search,Women 35-44,15 days,15,YouTube,0.07,7.000000000000001,5421.0,2.49,Low ROI (<3x),13498.29,8077.290000000001,Houston,German,780,9589,8.13432057565961,6.95,55.0,98.56363636363636,9,Health & Wellness,2021-01-30,2021,1,Jan,1
7349,Alpha Innovations,Display,Men 18-24,30 days,30,Website,0.15,15.0,17040.0,4.97,Medium ROI (3x-6x),84688.8,67648.8,Los Angeles,Spanish,177,6994,2.5307406348298542,96.27118644067797,27.0,631.1111111111111,1,Foodies,2021-02-18,2021,2,Feb,1
7487,TechCorp,Search,Women 25-34,45 days,45,Google Ads,0.05,5.0,18802.0,6.65,High ROI (6x+),125033.3,106231.3,New York,Spanish,343,2176,15.762867647058822,54.81632653061224,17.0,1106.0,8,Foodies,2021-07-06,2021,7,Jul,3
7525,TechCorp,Display,Women 35-44,60 days,60,Email,0.09,9.0,18647.0,2.25,Low ROI (<3x),41955.75,23308.75,Chicago,French,834,1891,44.10364886303543,22.35851318944844,75.0,248.6266666666667,10,Fashionistas,2021-08-13,2021,8,Aug,3
